"Meanwhile, the virus has killed approx. 14,000 unvaccinated people in the last week alone!",negative
Gold Coast Schoolies 2021 is ON!,positive
This will go into effect following full…,positive
"Portugal went from saturated Lisbon hospitals in January to reopening nightclubs this Friday, after almost completing it…",negative
States with the biggest increases in COVID-19 hospitalization over the past two weeks,negative
Confirmed Deaths,negative
65% say…,positive
BREAKING U.S. Supreme Court Justice Sonia Sotomayor DENIES request from New York City teachers to block COVID-19 vacc…,negative
"Following full FDA approval, the COVID-19 vaccine will be required for in-person school attendance — just like vaccines for…",negative
Georgia cop who pushed people to take horse dewormer instead of vaccine dies from COVID-19,negative
Draymond gives his thoughts on Wiggins’ COVID-19 vaccination status,negative
Clovis parents are crying and throwing up rn.,negative
Updated figures show that the 15 states with the biggest jumps in their COVID-19 hospitalization rates over the past two weeks are…,negative
No way in hell should we be giving vaccinations to kids. The risk far outweighs the benefit.,negative
OCT 5 @ 130 PM ET  Join us to learn about this year’s analysis of City Fiscal Conditions and reflections from those i…,positive
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
Absolutely.  We all have seen how covid-19 has affected our lives so it…,positive
"Today’s statement from Dr. Bonnie Henry that, in children, influenza is more dangerous than COVID-19 is both false and mis…",negative
This nurse got fired after hooking up with a COVID-19 patient… 👀,negative
9/28/2021,neutral
"Youth Affairs Minister Meaghan Scanlon  said planning for Schoolies was ongoing, and would be in line with the health advice around the COVID-19 pandemic.",negative
"The project, designed to help alleviate the…",positive
Communication Strategies for Mitigating COVID-19 Vaccine-Specific Hesitancy in Canada  via  part of,positive
"There's two statistics you need to remember, but the government wants you to forget",positive
Daily new deaths,negative
He’s just had his first dose of the COVID-19 vaccine.,negative
This will go into effect following full…,positive
Coronavirus (COVID-19) statistics,negative
New Deaths  2,positive
"",""
NSW recorded 813 new locally acquired cases of COVID-19 in the 24 hours to 8pm last night.,negative
Do you speak Italian or Greek? Have questions about COVID?,positive
Maine 22 percent,positive
9/28/2021,neutral
↓,neutral
7-day average 1,positive
45% of hospitalized COVID-19 patients in Wuhan still have symptoms a year later.,negative
Pennsylvania 19…,positive
Just told my wife she must get vaccinated. SHE WORKS FROM HOME! She rarely goes into their offices. This is absolute idiocy. They are simply following the corporate lemmings at the behest of a corrupt authoritarian government and a fraud named Fauci.,negative
"Intelligence? Once you get vaccinated against the COVID-19 virus, it’s supposed to protect you from it, biologically and physically. By them still wearing it, it’s like they’re saying the vaccine is completely useless and it doesn’t make a difference if we get the jab or not.",positive
This should help on the immunity issue.,positive
1. The COVID-19 survival rate for t…,negative
“[T]he Covid-19 pandemic has posed enormous challenges…The biggest question before the entire world is how to restart? The…,positive
Alaska Air To Require COVID-19 Vaccine For Employees,negative
Coronavirus (COVID-19) statistics,negative
New Deaths  2,positive
👈🏼💦,neutral
CoronaVirusUpdates,neutral
‘All my friends are getting vacc…,negative
JUST IN Merck says its Covid-19 pill cuts hospitalization and deaths by half. The pharmaceutical company plans to seek FDA emerg…,negative
Told my patients (covid +ve) countless times that you need to be referred due to obesity.,negative
"Chart showing total COVID-19 cases over time. For accessible data on COVID-19, visit",negative
Join the COVID-19 information sessions on 5 &amp; 6 October put on…,positive
BREAKING U.S. Supreme Court Justice Sonia Sotomayor DENIES request from New York City teachers to block COVID-19 vacc…,negative
BREAKING CA will require our kids to get the COVID-19 vaccine to come to school.,negative
7-day average 1,positive
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
Growth in 7D US Confirmed Covid Deaths by County For WY   2021-09-28  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts covidvislualizations coviddata smcanalytics covid19 coronavirus covid_19,positive
Unheard Concerns Thousands blame COVID-19 vaccine for hearing problems  via,negative
Growth in 7D US Confirmed Covid Deaths by County For WY   2021-09-28  Covid visualizations give insight into covid-19…,negative
"There's two statistics you need to remember, but the government wants you to forget",positive
United States,positive
If 15% of cases were hospitalized over…,negative
Molnupiravir - The New COVID Antiviral Named After Thor’s Hammer -  via,positive
"\"New COVID-19 antigen testing method offers highly accurate results in under 3 minutes",negative
"Chart showing total COVID-19 cases over time. For accessible data on COVID-19, visit",negative
"📍Total COVID19 Cases in India (as on October 02, 2021)",negative
"Come on guys, covid shouldn’t be t…",negative
He is in an initial fourteen-day period of isolation in accordance with COVID-19 protocols.,negative
Washington,positive
Mild-mode…,neutral
28-year-old Mayra Ramirez became the first American COVID-19 survivor to receive a double-lung transplant — and she has a dir…,positive
"From October 4, all UK nationals arriving in India from the UK, irrespective of their vaccination status, will have to undertake -…",negative
"COVID-19 booster vaccines are part of the plan, but who to give them to and when isn't yet clear - ABC News",negative
One COVID-19 death reported Monday in St. Lawrence County; tri-county virus cases rise 308 over weekend  covid19 coronavirus,negative
"\"Health authorities in Israel first began offering third doses of the Pfizer vaccine to elderly people and healthcare workers in early August, and have since made booster shots available to everyone who received their second COVID-19 jab more than five months ago.\"",negative
"California will add the Covid-19 vaccination to immunizations required for in-person school attendance, Gov. Gavin Newsom announce…",negative
"If it was man-made, I'm even more determined to survive it. The vaccines are working.",negative
This will go into effect following full…,positive
California to require COVID-19 vaccines for schoolchildren,negative
"CNN On Friday, the United States passed 700,000 deaths from Covid-19, 108 days after it reached 600,000 Covid-19 deaths.",negative
COVID-19 has been infected by Brett Kavanaugh,negative
WATCH Merck's announcement of a COVID-19 pill that could slash the chance of hospitalization or death for patients at risk…,negative
All UK nationals arriving in India from UK have to stay in 10-day quarantine after arrival. The new travel guidelines will c…,negative
BREAKING CA will require our kids to get the COVID-19 vaccine to come to school.,negative
United States,positive
1. The COVID-19 survival rate for t…,negative
Alaska Air To Require COVID-19 Vaccine For Employees,negative
Now they're mandating spouses? Not in my America!,negative
It appears COVID-19 and Karma are colluding.,neutral
Alaska Air To Require COVID-19 Vaccine For Employees,negative
"US COVID-19 death toll eclipses 700,000",negative
The COVID-19 pandemic forces supply chains to change rapidly. Digitalization enables this transformation.  h…,negative
Senator Feinstein introduces bill requiring vaccine or negative COVID-19 for domestic flights,negative
1. That doesn’t contemplate greater risk of Delta. 2. For part of that time we were on lockdown which differentiates from flu comparison. 3. It doesn’t incorporate the risk of long COVID and other sequelae not seen with flu. Also unknown long term risks. &amp;,neutral
Covid-19 has just revealed it's calendar to prove it has been nowhere near Brett Kavanaugh in the last 2 months.,positive
Price checking and enforcement of Covid-19 SOPs in Murree.,negative
